codigo,region,distrito,municipioEscolar,nombreEscuela,director,nivel,grados,zona,estatus,telefono,direccionFisica,direccionFisicaPueblo,direccionFisicaEstado,zipCode,latitud,longitud,puntuacion,starsEscuela,year,ETLLastUpdate,ETLCreatedDate
64949,San Juan,CAROLINA,Carolina I,Roberto Clemente,ORLANDO CARMONA,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,752-0057,CALLE PERU #5 URB ROLLING HILLS,Carolina,PR,9870000,18.38162,-65.9802,0.5310502472572781,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
36327,Humacao,LAS PIEDRAS,Juncos,Roberto Silva Morales,LUCILA DE JESUS BERRIOS,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,734-8553,CARR 929 INT CARR #9919,Juncos,PR,7770000,18.225,-65.93629,0.6366090229109972,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
52571,Ponce,PONCE,Ponce I,Rodulfo del Valle,CARLOS J. MARTÍNEZ,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,844-1265,AVE TITO CASTRO CARR. 14,Ponce,PR,7330000,18.02225,-66.60379,0.7815851925742139,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
50609,Ponce,SANTA ISABEL,Coamo,Román Colón Correa,LUIS R. TORRES BORGES *,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,825-5445,"CARR 154, SECTOR RIO JUEYES",Coamo,PR,7690000,18.02119,-66.33255,0.6247594563691605,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20990,Caguas,GURABO,Caguas II,Rosa C. Benítez,*DR JOSE J. CARDONA AMARO,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,743-8446,URB. VILLA DEL REY CALLE WINDSOR 1RA. SECCION,Caguas,PR,7250000,18.21357,-66.04422,0.7303583332879713,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
32532,Humacao,YABUCOA,Yabucoa,Rosa Costa Valdivieso,ELIZABETH AMARO CRUZ,Primario,6 7 8      EEI,URBANA,ABIERTA,893-3390,CALLE CRISTOBAL COLON FINAL,Yabucoa,PR,7670000,18.04398,-65.87623,0.2445045457771572,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71308,Bayamón,COROZAL,Naranjito,Rosa Luz Zayas,ELSA I. AVILÉS RIVERA,Primario,K 1 2 3 4 5,RURAL,ABIERTA,869-3976,CARR 809 KM 2 HM 9 BO CEDRO ARRIBA,Naranjito,PR,7190000,18.26084,-66.26208,0.7243377197803847,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
34769,Humacao,FAJARDO,Fajardo,Rosa Pascuala Paris,INGRID J. FERNÁNDEZ ABADÍA,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,863-8520,URB FAJARDO GARDENS CALLE 23,Fajardo,PR,7380000,18.34774,-65.66956,0.6641791953593121,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
75739,San Juan,GUAYNABO,Guaynabo,Rosalina C. Martínez,MYRNA RIVERO SERRA,Todos los niveles,6 7 8 9 10 11 12  EEI EES,URBANA,ABIERTA,783-8385,CALLE ROSALINA CARABALLO DE MARTINEZ,Guaynabo,PR,9650000,18.433,-66.11865,0.16540370513518723,1,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
41566,Mayagüez,CABO ROJO,Lajas,Rosendo Matienzo Cintrón,ROSA MOJICA ORTIZ,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,899-2015,CARR 117 KM 5.3 BO LAJAS ARRIBA,Lajas,PR,6670000,18.03933,-67.00951,0.7325714077810198,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
78857,Bayamón,COROZAL,Naranjito,Rubén Rodríguez Figueroa,MARISOL MARTÍNEZ VEGA,Secundario,9 10 11 12   EES,RURAL,ABIERTA,(787) 869-9126,CARR #164 BO NUEVO,Naranjito,PR,7190000,18.30806,-66.26339,0.627665789079171,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
33308,Humacao,LAS PIEDRAS,Humacao,Rufino Vigo,ROSEMARY LOPEZ PLAZA,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,852-3215,CALLE DUCHESNE #113,Humacao,PR,7910000,18.15195,-65.82404,0.6430823096685668,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
27557,Caguas,CIDRA,Cidra,Ruth Evelyn Cruz Santos,PEDRO RUÍZ GONZÁLEZ,Todos los niveles,PK          9 10 11 12,RURAL,ABIERTA,739-3011,CARR 171 Km 1.0 BO. SUD,Cidra,PR,7390000,18.16772,-66.16267,0.5874733962552174,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
51656,Ponce,SANTA ISABEL,Juana Díaz,Rutherford B. Hayes,SANTOS CRUZ COLÓN *,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,837-2336,CALLE COMERCIO CARR 14,Juana Díaz,PR,7950000,18.05122,-66.50303,0.7624208851785628,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
62174,San Juan,CAROLINA,Carolina II,Rvdo. Félix Castro Rodríguez,VIVIAN AVILA,Primario,678,URBANA,ABIERTA,752-0225,CALLE 612 AVE CAMPO RICO FINAL,Carolina,PR,9850000,18.41931,-65.95964,0.4746278104894855,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
51797,Ponce,SANTA ISABEL,Juana Díaz,S. U.  Zoilo Gracía,MADELINE NÚÑEZ QUILES,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,837-0544,CARR 512 KM 5 HM 3 SECT CAPITAL BO COLLORES,Juana Díaz,PR,7950000,18.09089,-66.5386,0.8437119127221109,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71340,Bayamón,COROZAL,Naranjito,S. U. Adolfo García,YARILIS SANTIAGO RAMOS,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,869-4008,CARR 165 KM 1 HM 9 BO LOMAS,Naranjito,PR,7190000,18.32437,-66.26702,0.3858935112162001,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
34199,Humacao,LAS PIEDRAS,Humacao,S. U. Agapito López Flores,SUGEILY ORTIZ BELTRAN,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,852-6494,URB VERDE MAR CALLE 6,Humacao,PR,7410911,18.161,-65.75979,0.27268540043976386,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
44891,Mayagüez,MAYAGUEZ,Hormigueros,S. U. Alfredo Dorrington,Astrid Pérez González**,Primario,K 1 2 3 4 5 6 7 8     EEE,URBANA,ABIERTA,806-0185,URB VALLE HERMOSO 34 CALLE FLAMBOYAN,Hormigueros,PR,6600000,18.14859,-67.1453,0.390347151960632,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
72090,Arecibo,VEGA ALTA,Vega Baja,S. U. Almirante Norte,JORGE L. ACOSTA IRIZARRY,Primario,PK K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,855-0931,CARR 160 KM 4 HM 3 BO ALMIRANTE NORTE,Vega Baja,PR,6930000,18.40873,-66.36765,0.40552335753194957,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
12724,Bayamón,OROCOVIS,Orocovis,S. U. Ana Joaquina Ortiz Ortiz,IDA Y. OCASIO MIRANDA,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,867-2180,CARR 156 KM 6 HM 2 BO BOTIJAS 2,Orocovis,PR,00720-0000,18.21376,-66.35607,0.9186867139830884,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
32680,Humacao,YABUCOA,Yabucoa,S. U. Andrés Sandín,ANNETTE DEL MORAL ROSARIO,Primario,K 1 2 3 4 5 6 7 8      EEI,RURAL,ABIERTA,893-1070,CARR 906 KM 2.5 BO AGUACATE,Yabucoa,PR,7670000,18.08559,-65.8468,0.37509445287880416,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
11932,Arecibo,CAMUY,Lares,S. U. Angélica Delgado,BLANCA GONZÁLEZ NEGRÓN,Primario,PK K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,897-1905,CARR 129 KM 135 BARRIO BUENOS AIRES SEC LA AMERICA,Lares,PR,6690000,18.26961,-66.85241,0.7640336679989841,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
51458,Ponce,UTUADO,Jayuya,S. U. Antonia Serrano González,MYRIAM SANTIAGO DATIL,Primario,PK K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,828-1285,CARR 141 KM 11 HM 1 BO MAMEYES,Jayuya,PR,6640000,18.26075,-66.57882,0.5186647124911772,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
41020,Mayagüez,CABO ROJO,Cabo Rojo,S. U. Antonio Acarón Correa,*LUZ OCASIO RUÍZ,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,851-3383,CARR 102 KM 21 HM 9 BO MONTE GRANDE,Cabo Rojo,PR,6230000,18.08766,-67.13108,0.5587465762799434,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
51441,Ponce,UTUADO,Jayuya,S. U. Antonio Romero Muñiz,MARÍA M. CORDERO RIVERA,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,828-2144,CARR 140 KM 16 HM 0 BO COLLORES,Jayuya,PR,6640000,18.19782,-66.62139,0.4594782835279487,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
32433,Humacao,YABUCOA,Yabucoa,S. U. Asunción Lugo,EDUARDO MEDINA APONTE,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,893-2626,CARR 701 BO CAMINO NUEVO,Yabucoa,PR,7670000,18.03649,-65.84665,0.4682057397381159,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
17749,Arecibo,ARECIBO,Arecibo II,S. U. Barrio Sabana Hoyos (Nueva),DELIA COLON MUÑOZ,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,815-9087,CARR 639 KM 3 HM 2 BO. SABANA HOYOS,Arecibo,PR,6880000,18.40143,-66.60302,0.4896615099831756,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20172,Caguas,CIDRA,Aguas Buenas,S. U. Bayamoncito,MARÍA L. AQUINO FONTÁNEZ,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,732-7160,"CARR 156 KM 42 HM 3, BO. BAYAMONCITO",Aguas Buenas,PR,7030000,18.23688,-66.16217,0.5793026395952415,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
43729,Mayagüez,SAN SEBASTIAN,San Sebastían,S. U. Bernaldo Méndez Jiménez,JUDITH SOTO CENTENO,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,896-5980,CARR 125 KM 1 HM 5 BO HATO ARRIBA,San Sebastían,PR,6850000,18.36094,-67.03254,0.5891240304277495,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
48306,Mayagüez,CABO ROJO,Cabo Rojo,S. U. Bo. Puerto Real,LUIS R CORIANO MEDINA,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,851-3500,CARR PR308 KM 5.3 SECTOR PR,Cabo Rojo,PR,6230000,18.08519,-67.18775,0.3428053915619666,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
12518,Bayamón,OROCOVIS,Orocovis,S. U. Bonifacio Alvarado,JOSÉ T. APONTE MELÉNDEZ,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,867-4633,CARR 143 KM 41 HM 8 BO BERMEJALES,Orocovis,PR,00720-0000,18.17448,-66.43287,0.8806039094506241,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
12716,Bayamón,OROCOVIS,Orocovis,S. U. Botijas I,YOLANDA I. TORRES RAMÍREZ,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,867-2260,CARR 568 KM 5 HM 5 BO BOTIJAS I,Orocovis,PR,00720-0000,18.24139,-66.36643,0.8374506078320428,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70334,Bayamón,BAYAMON,Bayamón III,S. U. Cacique Majagua,MIRTA ROMAN,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,797-5480,CARR 167 RAMAL 829 km 1.4 BO BUENA VISTA,Bayamón,PR,9569676,18.32943,-66.18746,0.4745577699482246,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
22566,Humacao,YABUCOA,San Lorenzo,S. U. Carlos Zayas,YAHER COSS CRESPO,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,736-9633,CARR 916 KM 4 HM 4 CERRO GORDO,San Lorenzo,PR,7540000,18.15569,-65.95272,0.44737280643795263,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
43752,Mayagüez,SAN SEBASTIAN,San Sebastían,S. U. Carmelo Serrano Cubano,SOL DE L. RÍOS MAURY,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,896-6810,CARR 445 KM 3 HM 6 BO SALTOS,San Sebastían,PR,6850000,18.37601,-67.00415,0.6992629305952689,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
41004,Mayagüez,CABO ROJO,Cabo Rojo,S. U. Carmen Vignals Rosario,ADELAINE TROCHE VARONA,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,851-3200,CARR 101 KM 18 HM 5 BO BOQUERON,Cabo Rojo,PR,6230000,18.02859,-67.16659,0.43948872360916535,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20339,Caguas,BARRANQUITAS,Aibonito,S. U. Carmen Zenaida Vega (La Plata),ALICIA RIVERA ZAYAS,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,735-1277,CARR 723 RAMAL 728 KM 1 HM 1 BO. LA PLATA,Aibonito,PR,7050000,18.15173,-66.23225,0.7611985622547024,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21543,Caguas,CIDRA,Cidra,S. U. Certenejas II,Verónica Fuentes Rivera**,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,739-6195,CARR 172 KM 8 HM 1 BO BAYAMON SECTOR CERTENEJAS I,Cidra,PR,7390000,18.1943,-66.10755,0.6183746453635403,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
30742,Humacao,LAS PIEDRAS,Juncos,S. U. Clara M. Aramburu,TERE DE L. HERNANDEZ QUINTANA,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,734-7444,CARR 31 KM 20.8,Juncos,PR,7770000,18.23526,-65.88013,0.395504593091317,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
40469,Mayagüez,AGUADILLA,Aguadilla,S. U. Conchita Igartúa de Suárez,RICARDO PITRE FELICIANO,Primario,PK K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,891-9170,CARR 2 KM 1022 BO. CAIMITAL ALTO,Aguadilla,PR,6030000,18.44374,-67.1178,0.6095973193454385,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
42812,Mayagüez,SAN SEBASTIAN,Moca,S. U. Cuchillas,JAIME QUIÑONES GUZMÁN,Primario,PK K 1 2 3 4 5,RURAL,ABIERTA,877-3150,CARR 444 KM 3 HM 7,Moca,PR,6760000,18.40246,-67.07765,0.5300197464406867,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
42952,Mayagüez,CABO ROJO,Sabana Grande,S. U. David Antongiorgi Córdova,JEANNETTE TORRES SANTIAGO,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,873-1521,CARR 121 KM 5 HM O BO MACHUCHAL,Sabana Grande,PR,6370000,18.03966,-66.93959,0.8182799598406284,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71068,Bayamón,COROZAL,Corozal,S. U. Demetrio Rivera,LUZ M. RIVERA APONTE,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,859-4111,CARR 802 BO PALMARITO,Corozal,PR,7830000,18.26875,-66.34011,0.7119178952115348,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
62943,San Juan,SAN JUAN II,San Juan V,S. U. Dr. Arturo Morales Carrión,CAMILLLE ARROYO,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,720-3708,CARR 1 RM 19.3 BO TORTUGO,San Juan,PR,9280000,18.34729,-66.09256,0.2580742963721075,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
10322,Arecibo,ARECIBO,Arecibo I,S. U. Enrique de Jesús Borrás,BLANCA I. ROMERO LOPEZ,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,878-7699,CARR 10 KM 78 HM 9 BO HATO VIEJO,Arecibo,PR,6120000,18.40842,-66.69891,0.8484223320923167,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
40220,Mayagüez,AGUADILLA,Aguada,S. U. Epifanio Estrada,JEANNETTE QUIÑONES BONILLA,Primario,PK K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,868-2670,CARR 411 KM.2 HM.8 BO JAGUEY,Aguada,PR,6020000,18.36154,-67.19954,0.6008676851504864,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21352,Caguas,CIDRA,Cayey,S. U. Eugenio María de Hostos,LILLIAM CABRERA SÁNCHEZ,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,738-5866,CARR 14 KM 65 HM 3 BO TOITA,Cayey,PR,7360000,18.13522,-66.19514,0.7273846309162904,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
50443,Ponce,SANTA ISABEL,Coamo,S. U. Eugenio Nazario Soto,MARÍA L FERNÁNDEZ MARRERO,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,825-5759,CARR 702 KM 2 HM 3 BO CUYON,Coamo,PR,7690000,18.07978,-66.30244,0.7586026611305138,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
10546,Arecibo,ARECIBO,Arecibo I,S. U. Federico Degetau,LUCIA VEGA MOLINA,Primario,PK K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,881-1524,CARR 2 KM 68 BO SANTANA,Arecibo,PR,6120000,18.44575,-66.665,0.40533533765230373,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
41012,Mayagüez,CABO ROJO,Cabo Rojo,S. U. Federico Degetau,ARLYN NEGRÓN DÍAZ,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,851-1047,CARR 103 KM 11 HM 9 BO BOQUERON,Cabo Rojo,PR,6230000,18.04522,-67.14746,0.5672414833919049,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
76349,Arecibo,VEGA ALTA,Vega Alta,S. U. Francisco Felicie Martínez,WILLIAM RIVERA FONTAN,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,883-4535,CARR 693 CALLE 2 KM 14 HM 4 BO BREÑAS,Vega Alta,PR,6920000,18.44576,-66.34864,0.569098801562437,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
43398,Mayagüez,CABO ROJO,San Germán,S. U. Francisco María Quiñones,JOSÉ A. MORALES RIVERA,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,892-6315,CARR 102 KM 37 BO MINILLAS,San Germán,PR,6830000,18.07797,-66.99383,0.4839458276619993,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21212,Caguas,CIDRA,Cayey,S. U. Gerardo Selles Sola,MYRIAN ORTIZ ROSADO,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,263-0490,CARR 184 KM 31 HM 3 BO GUAVATE,Cayey,PR,7360000,18.14114,-66.09186,0.49932795254506246,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
53140,Ponce,SANTA ISABEL,Villalba,S. U. Hatillo,GISELA RÍOS TORRES,Primario,K 1 2 3 4 5 6 7 8      EEI,RURAL,ABIERTA,847-3774,CARR 150 KM 3 HM 6 HATO PUERCO,Villalba,PR,7660000,18.11206,-66.48545,0.6864550412166486,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
31427,Humacao,YABUCOA,Maunabo,S. U. Higinio Figueroa Villegas,JOSÉ A. DELGADO MARTORELL,Primario,K 1 2 3 4 5 6 7 8      EEI,RURAL,ABIERTA,861-2340,SECTOR BORDALEZA BO EMAJAGUAS,Maunabo,PR,7070000,17.99916,-65.88847,0.42220536981985274,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
12914,Arecibo,CAMUY,Quebradillas,S. U. Honorio Hernández,CARMEN E. CORDERO TORRES,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,895-2962,CARR 113 KM 3 HM 8 BO SAN ANTONIO,Quebradillas,PR,6780000,18.44124,-66.93173,0.3993385575698106,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
22459,Humacao,YABUCOA,San Lorenzo,S. U. Jagual Adentro,WENDALIZ MULERO BARRETO**,Primario,K 1 2 3 4 5 6 7 8      EEI,RURAL,ABIERTA,736-7877,CARR 181 RAMAL 765 KM 2 BO JAGUAL,San Lorenzo,PR,7540000,18.16177,-65.99346,0.39319292366489517,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
53686,Ponce,YAUCO,Yauco,S. U. Jaime Castañer,*JOSE RIVERA CAMACHO,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,856-2329,CARR 372 KM 9,Yauco,PR,6980000,18.08917,-66.84113,0.500865140117827,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
32748,Humacao,YABUCOA,Yabucoa,S. U. Jesús T. Sanabria Cruz,WARREN MEDINA SANTIAGO,Primario,PK K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,893-4860,CARR 3 RUTA 905,Yabucoa,PR,7679503,18.10954,-65.87152,0.7486774560112875,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
25239,Humacao,YABUCOA,Patillas,S. U. Joaquín Parrilla,LUCIANNE COLÓN RODRÍGUEZ,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,839-0357,CARR 184 KM 2 HM 5,Patillas,PR,7230000,17.99333,-66.02498,0.6890307857336578,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
10892,Arecibo,CAMUY,Camuy,S. U. Joaquín Vázquez Cruz,JAVIER ARBELO LÓPEZ,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,820-2909,CARR 456 KM 4 HM 9 BO CIBAO,Camuy,PR,6270000,18.37569,-66.87954,0.6162260411721214,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
51938,Ponce,YAUCO,Peñuelas,S. U. Jorge Lucas Valdivieso,*JOSÉ CASTRO,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,836-1105,CARR 2 KM 4 BO ENCARNACION,Peñuelas,PR,6240000,17.99716,-66.71971,0.6377868533397041,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
15453,Mayagüez,SAN SEBASTIAN,Isabela,S. U. José A. Vargas,Nilsa de la Cruz López**,Primario,PK K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,830-0260,CARR 446 KM 4.2 HM 4 BO LLAMADAS SECT SANTA ROSA,Isabela,PR,6620000,18.45714,-66.97898,0.4438768362814739,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20321,Caguas,BARRANQUITAS,Aibonito,S. U. José Celso Barbosa,LYDDA VERA PÉREZ,Todos los niveles,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,735-8892,"CARR 14 KM 46 HM 5 BO, ASOMANTE",Aibonito,PR,7050000,18.1266,-66.29099,0.6525105947381753,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
12401,Bayamón,OROCOVIS,Morovis,S. U. José R. Barreras,CARMEN M. BARZANA SANTIAGO,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,862-2814,CARR 159 KM 5 HM 6,Morovis,PR,00687-0000,18.33573,-66.37341,0.5040601960663478,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
26765,Caguas,GURABO,Gurabo,S. U. Josefina Sitiriche,MARIBEL CASTRO CASILLAS,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,737-2626,CARR 181 KM 2 HM 9 BO CELADA,Gurabo,PR,7780000,18.27146,-65.96642,0.5423496002531341,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
25007,Caguas,GUAYAMA,Guayama,S. U. Juan Alemañy Silva,MIRTA MARIANI RIVERA,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,864-3005,BO GUAMANI CARR 179 K.4.4,Guayama,PR,7840000,18.03609,-66.10884,0.5235594492498571,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
40030,Mayagüez,AGUADILLA,Aguada,S. U. Juan B. Soto,LUIS GRAJALES PEREZ,Primario,PK K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,868-4470,CARR 411 KM.5 HM.7 BO. ATALAYA,Aguada,PR,6020000,18.34132,-67.19446,0.7217481473958357,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
41582,Mayagüez,CABO ROJO,Lajas,S. U. Juan Cancio Ortiz de la Renta,FRANCELINE RODRÍGUEZ DELGADO,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,899-4370,CARR 101 KM 7 HM 6 BO PALMAREJO,Lajas,PR,6670000,18.03942,-67.07737,0.5105053809949538,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
